---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I6Q1A_T4 1732.796875 250.390625 93.90625 25 250.390625 1826.703125 275.390625 1732.796875
I6Q1A_T5 1826.703125 250.390625 21.109375 25 250.390625 1847.8125 275.390625 1826.703125
I6Q1A_T6 1847.8125 250.390625 34.578125 25 250.390625 1882.390625 275.390625 1847.8125
I6Q1A_T7 1705.25 270.375 67.546875 25 270.375 1772.796875 295.375 1705.25
I6Q1A_T8 1772.796875 270.375 61.953125 25 270.375 1834.75 295.375 1772.796875
I6Q1B_T0 1690.609375 300.359375 104.6875 25 300.359375 1795.296875 325.359375 1690.609375
I6Q1B_T1 1795.296875 300.359375 22.8125 25 300.359375 1818.109375 325.359375 1795.296875
I6Q1B_T2 1818.109375 300.359375 48.328125 25 300.359375 1866.4375 325.359375 1818.109375
I6Q1B_T3 1657.609375 320.34375 75.1875 25 320.34375 1732.796875 345.34375 1657.609375
I6Q1B_T4 1732.796875 320.34375 93.90625 25 320.34375 1826.703125 345.34375 1732.796875
I6Q1B_T5 1826.703125 320.34375 21.109375 25 320.34375 1847.8125 345.34375 1826.703125
I6Q1B_T6 1847.8125 320.34375 34.578125 25 320.34375 1882.390625 345.34375 1847.8125
I6Q1B_T7 1705.25 340.328125 67.546875 25 340.328125 1772.796875 365.328125 1705.25
I6Q1B_T8 1772.796875 340.328125 61.953125 25 340.328125 1834.75 365.328125 1772.796875
I6Q1C_T0 1675.15625 370.3125 104.6875 25 370.3125 1779.84375 395.3125 1675.15625
I6Q1C_T1 1779.84375 370.3125 22.8125 25 370.3125 1802.65625 395.3125 1779.84375
I6Q1C_T2 1802.65625 370.3125 79.234375 25 370.3125 1881.890625 395.3125 1802.65625
I6Q1C_T3 1661.4375 390.296875 89.84375 25 390.296875 1751.28125 415.296875 1661.4375
I6Q1C_T4 1751.28125 390.296875 21.109375 25 390.296875 1772.390625 415.296875 1751.28125
I6Q1C_T5 1772.390625 390.296875 34.578125 25 390.296875 1806.96875 415.296875 1772.390625
I6Q1C_T6 1806.96875 390.296875 71.59375 25 390.296875 1878.5625 415.296875 1806.96875
I6Q1C_T7 1741.046875 410.28125 57.90625 25 410.28125 1798.953125 435.28125 1741.046875
I6Q2_T0 1650.015625 157.71875 60.625 29 157.71875 1710.640625 186.71875 1650.015625
I6Q2_T1 1710.640625 157.71875 46.671875 29 157.71875 1757.3125 186.71875 1710.640625
I6Q2_T2 1757.3125 157.71875 40.40625 29 157.71875 1797.71875 186.71875 1757.3125
I6Q2_T3 1797.71875 157.71875 65.546875 29 157.71875 1863.265625 186.71875 1797.71875
I6Q2_T4 1863.265625 157.71875 26.703125 29 157.71875 1889.96875 186.71875 1863.265625
I6Q2_T5 1668 188.5625 58.09375 29 188.5625 1726.09375 217.5625 1668
I6Q2_T6 1726.09375 188.5625 26.703125 29 188.5625 1752.796875 217.5625 1726.09375
I6Q2_T7 1752.796875 188.5625 44.5625 29 188.5625 1797.359375 217.5625 1752.796875
I6Q2_T8 1797.359375 188.5625 74.640625 29 188.5625 1872 217.5625 1797.359375
I6Q2A_T0 1722.09375 230.40625 48.734375 25 230.40625 1770.828125 255.40625 1722.09375
I6Q2A_T1 1770.828125 230.40625 11.34375 25 230.40625 1782.171875 255.40625 1770.828125
I6Q2A_T2 1782.171875 230.40625 52.78125 25 230.40625 1834.953125 255.40625 1782.171875
I6Q2B_T0 1722.09375 260.390625 48.734375 25 260.390625 1770.828125 285.390625 1722.09375
I6Q2B_T1 1770.828125 260.390625 11.34375 25 260.390625 1782.171875 285.390625 1770.828125
I6Q2B_T2 1782.171875 260.390625 52.78125 25 260.390625 1834.953125 285.390625 1782.171875
I6Q2C_T0 1722.09375 290.375 48.734375 25 290.375 1770.828125 315.375 1722.09375
